Symbol,Date,Close
NOW,9/17/2018,192.82
NOW,9/18/2018,191.88
NOW,9/19/2018,186
NOW,9/20/2018,187.35
NOW,9/21/2018,189.69
NOW,9/24/2018,193.12
NOW,9/25/2018,197.61
NOW,9/26/2018,195.71
NOW,9/27/2018,195.08
NOW,9/28/2018,195.63
NOW,10/1/2018,194.61
NOW,10/2/2018,192.9
NOW,10/3/2018,196.2
NOW,10/4/2018,187.44
NOW,10/5/2018,186.6
NOW,10/8/2018,180.26
NOW,10/9/2018,181.41
NOW,10/10/2018,172.14
NOW,10/11/2018,174.97
NOW,10/12/2018,184.45
NOW,10/15/2018,180.91
NOW,10/16/2018,192.72
NOW,10/17/2018,190.26
NOW,10/18/2018,185.18
NOW,10/19/2018,177.15
NOW,10/22/2018,178.84
NOW,10/23/2018,181.78
NOW,10/24/2018,170.21
NOW,10/25/2018,172.63
NOW,10/26/2018,166.76
NOW,10/29/2018,164.23
NOW,10/30/2018,168.5
NOW,10/31/2018,181.04
NOW,11/1/2018,183.73
NOW,11/2/2018,178.78
NOW,11/5/2018,180.41
NOW,11/6/2018,177.37
NOW,11/7/2018,190.83
NOW,11/8/2018,186.16
NOW,11/9/2018,177.59
NOW,11/12/2018,172.37
NOW,11/13/2018,168.67
NOW,11/14/2018,167.38
NOW,11/15/2018,172.97
NOW,11/16/2018,171.09
NOW,11/19/2018,156.8
NOW,11/20/2018,157.24
NOW,11/21/2018,159.14
NOW,11/23/2018,160.63
NOW,11/26/2018,167.26
NOW,11/27/2018,165.74
NOW,11/28/2018,177.87
NOW,11/29/2018,179.1
NOW,11/30/2018,185.27
NOW,12/3/2018,188.09
NOW,12/4/2018,180.85
NOW,12/6/2018,187.6
NOW,12/7/2018,182.38
NOW,12/10/2018,184.9
NOW,12/11/2018,183.42
NOW,12/12/2018,187.64
NOW,12/13/2018,188.15
NOW,12/14/2018,181.98
NOW,12/17/2018,171.47
NOW,12/18/2018,173.57
NOW,12/19/2018,174.04
NOW,12/20/2018,169.92
NOW,12/21/2018,162
NOW,12/24/2018,158.92
NOW,12/26/2018,169.51
NOW,12/27/2018,178.2
NOW,12/28/2018,180.33
NOW,12/31/2018,178.05
NOW,1/2/2019,178.32
NOW,1/3/2019,169.12
NOW,1/4/2019,179.23
NOW,1/7/2019,186.67
NOW,1/8/2019,188.11
NOW,1/9/2019,190.47
NOW,1/10/2019,190
NOW,1/11/2019,191.69
NOW,1/14/2019,188.4
NOW,1/15/2019,188.35
NOW,1/16/2019,189.59
NOW,1/17/2019,186.53
NOW,1/18/2019,190.09
NOW,1/22/2019,185.7
NOW,1/23/2019,183.96
NOW,1/24/2019,185.7
NOW,1/25/2019,191.08
NOW,1/28/2019,187.94
NOW,1/29/2019,184.82
NOW,1/30/2019,194
NOW,1/31/2019,220.02
NOW,2/1/2019,221.51
NOW,2/4/2019,225.14
NOW,2/5/2019,228.35
NOW,2/6/2019,225.56
NOW,2/7/2019,226.96
NOW,2/8/2019,228.56
NOW,2/11/2019,229.01
NOW,2/12/2019,234.65
NOW,2/13/2019,231.97
NOW,2/14/2019,234.03
NOW,2/15/2019,234.89
NOW,2/19/2019,234.58
NOW,2/20/2019,229.5
NOW,2/21/2019,230.01
NOW,2/22/2019,235
NOW,2/25/2019,237
NOW,2/26/2019,236.21
NOW,2/27/2019,240.31
NOW,2/28/2019,239.44
NOW,3/1/2019,243.52
NOW,3/4/2019,236.97
NOW,3/5/2019,236
NOW,3/6/2019,233.11
NOW,3/7/2019,233.37
NOW,3/8/2019,233.95
NOW,3/11/2019,239.86
NOW,3/12/2019,238.71
NOW,3/13/2019,240.39
NOW,3/14/2019,241.59
NOW,3/15/2019,241.89
NOW,3/18/2019,240.98
NOW,3/19/2019,241.96
NOW,3/20/2019,244.59
NOW,3/21/2019,250.95
NOW,3/22/2019,241.21
NOW,3/25/2019,241.7
NOW,3/26/2019,245
NOW,3/27/2019,241.37
NOW,3/28/2019,243.33
NOW,3/29/2019,246.49
NOW,4/1/2019,245.73
NOW,4/2/2019,246.82
NOW,4/3/2019,247.14
NOW,4/4/2019,237.03
NOW,4/5/2019,236.98
NOW,4/8/2019,237.21
NOW,4/9/2019,238.76
NOW,4/10/2019,243.66
NOW,4/11/2019,245.77
NOW,4/12/2019,244.3
NOW,4/15/2019,243.79
NOW,4/16/2019,239.81
NOW,4/17/2019,236.23
NOW,4/18/2019,237.4
NOW,4/22/2019,242.64
NOW,4/23/2019,243.55
NOW,4/24/2019,242.7
NOW,4/25/2019,260.69
NOW,4/26/2019,267.08
NOW,4/29/2019,271.69
NOW,4/30/2019,271.51
NOW,5/1/2019,270.4
NOW,5/2/2019,262.67
NOW,5/3/2019,268.52
NOW,5/6/2019,269.75
NOW,5/7/2019,264.81
NOW,5/8/2019,265.98
NOW,5/9/2019,270.49
NOW,5/10/2019,274.9
NOW,5/13/2019,260.12
NOW,5/14/2019,272.07
NOW,5/15/2019,273.96
NOW,5/16/2019,277.96
NOW,5/17/2019,272.99
NOW,5/20/2019,265.08
NOW,5/21/2019,271.21
NOW,5/22/2019,273.39
NOW,5/23/2019,264.79
NOW,5/24/2019,268.95
NOW,5/28/2019,266.65
NOW,5/29/2019,264.19
NOW,5/30/2019,262.6
NOW,5/31/2019,261.93
NOW,6/3/2019,248.38
NOW,6/4/2019,257.55
NOW,6/5/2019,263.25
NOW,6/6/2019,268.49
NOW,6/7/2019,274.55
NOW,6/10/2019,275.87
NOW,6/11/2019,266.29
NOW,6/12/2019,267.88
NOW,6/13/2019,273.79
NOW,6/14/2019,272.25
NOW,6/17/2019,274.56
NOW,6/18/2019,282.64
NOW,6/19/2019,285.51
NOW,6/20/2019,288.8
NOW,6/21/2019,285.74
NOW,6/24/2019,282.5
NOW,6/25/2019,275.36
NOW,6/26/2019,275.34
NOW,6/27/2019,278.51
NOW,6/28/2019,274.57
NOW,7/1/2019,283.51
NOW,7/2/2019,288.31
NOW,7/3/2019,293.15
NOW,7/5/2019,294.53
NOW,7/8/2019,293
NOW,7/9/2019,298.02
NOW,7/10/2019,298.75
NOW,7/11/2019,302.31
NOW,7/12/2019,301.13
NOW,7/15/2019,301.1
NOW,7/16/2019,295.5
NOW,7/17/2019,296.56
NOW,7/18/2019,294.68
NOW,7/19/2019,289.74
NOW,7/22/2019,293.81
NOW,7/23/2019,291.01
NOW,7/24/2019,297.21
NOW,7/25/2019,285.73
NOW,7/26/2019,289.33
NOW,7/29/2019,285.84
NOW,7/30/2019,281
NOW,7/31/2019,277.39
NOW,8/1/2019,274
NOW,8/2/2019,265.86
NOW,8/5/2019,256.81
NOW,8/6/2019,261.71
NOW,8/7/2019,260.69
NOW,8/8/2019,267.11
NOW,8/9/2019,263.82
NOW,8/12/2019,258.56
NOW,8/13/2019,262.19
NOW,8/14/2019,252.31
NOW,8/15/2019,252.29
NOW,8/16/2019,256.91
NOW,8/19/2019,255.51
NOW,8/20/2019,255.28
NOW,8/21/2019,265.78
NOW,8/22/2019,264.64
NOW,8/23/2019,263.07
NOW,8/26/2019,266.57
NOW,8/27/2019,266.21
NOW,8/28/2019,260.32
NOW,8/29/2019,264.79
NOW,8/30/2019,261.84
NOW,9/3/2019,263.38
NOW,9/4/2019,268.52
NOW,9/5/2019,269.62
NOW,9/6/2019,263.5
NOW,9/9/2019,254.68
NOW,9/10/2019,253.18
NOW,9/11/2019,253.67
NOW,9/12/2019,256.81
NOW,9/13/2019,251.96
NOW,9/16/2019,261.15
NOW,9/17/2019,264.05
NOW,9/18/2019,265.85
NOW,9/19/2019,268.74
NOW,9/20/2019,271.17
NOW,9/23/2019,267
NOW,9/24/2019,257.5
NOW,9/25/2019,259.38
NOW,9/26/2019,257.99
NOW,9/27/2019,250.26
NOW,9/30/2019,253.85
NOW,10/1/2019,250.13
NOW,10/2/2019,246.85
NOW,10/3/2019,257.37
NOW,10/4/2019,266.48
NOW,10/7/2019,268.15
NOW,10/8/2019,258.13
NOW,10/9/2019,262.02
NOW,10/10/2019,263.18
NOW,10/11/2019,270.33
NOW,10/14/2019,269.44
NOW,10/15/2019,274.24
NOW,10/16/2019,254.6
NOW,10/17/2019,254.31
NOW,10/18/2019,243
NOW,10/21/2019,240.9
NOW,10/22/2019,228.34
NOW,10/23/2019,220.01
NOW,10/24/2019,237.78
NOW,10/25/2019,241.22
NOW,10/28/2019,244.7
NOW,10/29/2019,241.04
NOW,10/30/2019,249.95
NOW,10/31/2019,247.26
NOW,11/1/2019,253.03
NOW,11/4/2019,245.8
NOW,11/5/2019,241.86
NOW,11/6/2019,241.35
NOW,11/7/2019,240.89
NOW,11/8/2019,248.45
NOW,11/11/2019,248.55
NOW,11/12/2019,252.53
NOW,11/13/2019,253.94
NOW,11/14/2019,253.85
NOW,11/15/2019,259.96
NOW,11/18/2019,266.31
NOW,11/19/2019,277.74
NOW,11/20/2019,283
NOW,11/21/2019,279.12
NOW,11/22/2019,279.98
NOW,11/25/2019,279.75
NOW,11/26/2019,278.86
NOW,11/27/2019,281.28
NOW,11/29/2019,283.04
NOW,12/2/2019,277.35
NOW,12/3/2019,279.01
NOW,12/4/2019,273.8
NOW,12/5/2019,273.13
NOW,12/6/2019,272.04
NOW,12/9/2019,269.7
NOW,12/10/2019,266.78
NOW,12/11/2019,267.3
NOW,12/12/2019,265.65
NOW,12/13/2019,272.98
NOW,12/16/2019,281.79
NOW,12/17/2019,276.14
NOW,12/18/2019,277.45
NOW,12/19/2019,278.48
NOW,12/20/2019,282.63
NOW,12/23/2019,283.31
NOW,12/24/2019,284.2
NOW,12/26/2019,286.2
NOW,12/27/2019,286.88
NOW,12/30/2019,282.81
NOW,12/31/2019,282.32
